,strain,D12,D3,plate,well,col,row,replicate,estradiol,auc,dgr
1012,PL0016,sh3.1,pdz.1,11,E5,5,E,2,5,14.153,0.028
1013,PL0016,sh3.1,pdz.1,11,E6,6,E,3,5,12.0875,0.028
1014,PL0016,sh3.1,pdz.1,11,E7,7,E,1,10,22.0665,0.0600000000000001
1015,PL0016,sh3.1,pdz.1,11,E8,8,E,2,10,21.0335,0.0600000000000001
1016,PL0016,sh3.1,pdz.1,11,E9,9,E,3,10,21.219,0.0679999999999996
1017,PL0016,sh3.1,pdz.1,11,E10,10,E,1,20,28.096,0.0759999999999996
1018,PL0016,sh3.1,pdz.1,11,E11,11,E,2,20,33.2915,0.0800000000000001
1019,PL0016,sh3.1,pdz.1,11,E12,12,E,3,20,34.549,0.0840000000000001
1020,PL0016,sh3.3,pdz.3,11,F1,1,F,1,0,4.756,0.00800000000000001
1021,PL0016,sh3.3,pdz.3,11,F2,2,F,2,0,3.76,0.004
1022,PL0016,sh3.3,pdz.3,11,F3,3,F,3,0,5.142,0.00800000000000001
1023,PL0016,sh3.3,pdz.3,11,F4,4,F,1,5,5.551,0.0119999999999999
1024,PL0016,sh3.3,pdz.3,11,F5,5,F,2,5,4.3995,0.00800000000000001
1025,PL0016,sh3.3,pdz.3,11,F6,6,F,3,5,5.3215,0.00800000000000001
1026,PL0016,sh3.3,pdz.3,11,F7,7,F,1,10,4.7835,0.00800000000000001
1027,PL0016,sh3.3,pdz.3,11,F8,8,F,2,10,4.166,0.0079999999999999
1028,PL0016,sh3.3,pdz.3,11,F9,9,F,3,10,5.549,0.012
1029,PL0016,sh3.3,pdz.3,11,F10,10,F,1,20,4.841,0.012
1030,PL0016,sh3.3,pdz.3,11,F11,11,F,2,20,4.061,0.004
1031,PL0016,sh3.3,pdz.3,11,F12,12,F,3,20,5.0245,0.00800000000000001
1032,PL0016,sh3.1,pdz.3,11,G1,1,G,1,0,5.4105,0.004
1033,PL0016,sh3.1,pdz.3,11,G2,2,G,2,0,4.423,0.004
1034,PL0016,sh3.1,pdz.3,11,G3,3,G,3,0,4.5505,0.004
1035,PL0016,sh3.1,pdz.3,11,G4,4,G,1,5,5.5575,0.00800000000000001
1036,PL0016,sh3.1,pdz.3,11,G5,5,G,2,5,6.459,0.00800000000000001
1037,PL0016,sh3.1,pdz.3,11,G6,6,G,3,5,5.9975,0.00800000000000001
1038,PL0016,sh3.1,pdz.3,11,G7,7,G,1,10,6.0145,0.00800000000000001
1039,PL0016,sh3.1,pdz.3,11,G8,8,G,2,10,6.7265,0.0119999999999999
1040,PL0016,sh3.1,pdz.3,11,G9,9,G,3,10,6.151,0.012
1041,PL0016,sh3.1,pdz.3,11,G10,10,G,1,20,6.1535,0.00800000000000001
1042,PL0016,sh3.1,pdz.3,11,G11,11,G,2,20,8.152,0.016
1043,PL0016,sh3.1,pdz.3,11,G12,12,G,3,20,6.1645,0.00800000000000001
1044,PL0016,sh3.3,pdz.1,11,H1,1,H,1,0,5.675,0.004
1045,PL0016,sh3.3,pdz.1,11,H2,2,H,2,0,5.485,0.004
1046,PL0016,sh3.3,pdz.1,11,H3,3,H,3,0,7.2155,0.00800000000000001
1047,PL0016,sh3.3,pdz.1,11,H4,4,H,1,5,6.4665,0.004
1048,PL0016,sh3.3,pdz.1,11,H5,5,H,2,5,5.948,0.004
1049,PL0016,sh3.3,pdz.1,11,H6,6,H,3,5,7.917,0.00800000000000001
1050,PL0016,sh3.3,pdz.1,11,H7,7,H,1,10,6.2965,0.004
1051,PL0016,sh3.3,pdz.1,11,H8,8,H,2,10,5.7625,0.004
1052,PL0016,sh3.3,pdz.1,11,H9,9,H,3,10,7.1855,0.012
1053,PL0016,sh3.3,pdz.1,11,H10,10,H,1,20,5.563,0.004
1054,PL0016,sh3.3,pdz.1,11,H11,11,H,2,20,5.7115,0.004
1055,PL0016,sh3.3,pdz.1,11,H12,12,H,3,20,7.6515,0.012
1056,PL0016,pdz.3,sh3.3,12,A1,1,A,1,0,4.304,0.004
1057,PL0016,pdz.3,sh3.3,12,A2,2,A,2,0,3.5475,0.004
1058,PL0016,pdz.3,sh3.3,12,A3,3,A,3,0,5.708,0.004
1059,PL0016,pdz.3,sh3.3,12,A4,4,A,1,5,4.977,0.004
1060,PL0016,pdz.3,sh3.3,12,A5,5,A,2,5,4.5775,0.004
1061,PL0016,pdz.3,sh3.3,12,A6,6,A,3,5,5.7535,0.004
1062,PL0016,pdz.3,sh3.3,12,A7,7,A,1,10,4.585,0.004
1063,PL0016,pdz.3,sh3.3,12,A8,8,A,2,10,4.2615,0.004
1064,PL0016,pdz.3,sh3.3,12,A9,9,A,3,10,5.197,0.004
1065,PL0016,pdz.3,sh3.3,12,A10,10,A,1,20,3.6155,0.004
1066,PL0016,pdz.3,sh3.3,12,A11,11,A,2,20,3.309,0.004
1067,PL0016,pdz.3,sh3.3,12,A12,12,A,3,20,6.691,0.004
1068,PL0016,pdz.1,sh3.3,12,B1,1,B,1,0,3.696,0.004
1069,PL0016,pdz.1,sh3.3,12,B2,2,B,2,0,4.145,0.004
1070,PL0016,pdz.1,sh3.3,12,B3,3,B,3,0,3.4775,0.004
1071,PL0016,pdz.1,sh3.3,12,B4,4,B,1,5,4.2515,0.004
1072,PL0016,pdz.1,sh3.3,12,B5,5,B,2,5,4.7145,0.004
1073,PL0016,pdz.1,sh3.3,12,B6,6,B,3,5,4.039,0.004
1074,PL0016,pdz.1,sh3.3,12,B7,7,B,1,10,4.053,0.004
1075,PL0016,pdz.1,sh3.3,12,B8,8,B,2,10,4.5465,0.004
1076,PL0016,pdz.1,sh3.3,12,B9,9,B,3,10,3.4585,0.004
1077,PL0016,pdz.1,sh3.3,12,B10,10,B,1,20,2.9655,0.004
1078,PL0016,pdz.1,sh3.3,12,B11,11,B,2,20,3.1055,0.004
1079,PL0016,pdz.1,sh3.3,12,B12,12,B,3,20,4.1955,0.004
1080,PL0016,pdz.3,sh3.1,12,C1,1,C,1,0,3.989,0.004
1081,PL0016,pdz.3,sh3.1,12,C2,2,C,2,0,4.7875,0.004
1082,PL0016,pdz.3,sh3.1,12,C3,3,C,3,0,6.268,0.02
1083,PL0016,pdz.3,sh3.1,12,C4,4,C,1,5,4.3625,0.004
1084,PL0016,pdz.3,sh3.1,12,C5,5,C,2,5,4.384,0.004
1085,PL0016,pdz.3,sh3.1,12,C6,6,C,3,5,6.4955,0.00800000000000001
1086,PL0016,pdz.3,sh3.1,12,C7,7,C,1,10,4.3265,0.004
1087,PL0016,pdz.3,sh3.1,12,C8,8,C,2,10,4.565,0.004
1088,PL0016,pdz.3,sh3.1,12,C9,9,C,3,10,7.0885,0.012
1089,PL0016,pdz.3,sh3.1,12,C10,10,C,1,20,3.37,0.004
1090,PL0016,pdz.3,sh3.1,12,C11,11,C,2,20,3.128,0.004
1091,PL0016,pdz.3,sh3.1,12,C12,12,C,3,20,7.7165,0.012
1092,PL0016,pdz.1,sh3.1,12,D1,1,D,1,0,3.1455,0.004
1093,PL0016,pdz.1,sh3.1,12,D2,2,D,2,0,5.4405,0.004
1094,PL0016,pdz.1,sh3.1,12,D3,3,D,3,0,3.9585,0.004
1095,PL0016,pdz.1,sh3.1,12,D4,4,D,1,5,5.913,0.00800000000000001
1096,PL0016,pdz.1,sh3.1,12,D5,5,D,2,5,7.32,0.00800000000000001
1097,PL0016,pdz.1,sh3.1,12,D6,6,D,3,5,7.0275,0.00800000000000001
1098,PL0016,pdz.1,sh3.1,12,D7,7,D,1,10,9.09,0.028
1099,PL0016,pdz.1,sh3.1,12,D8,8,D,2,10,10.882,0.024
1100,PL0016,pdz.1,sh3.1,12,D9,9,D,3,10,9.6105,0.02
1101,PL0016,pdz.1,sh3.1,12,D10,10,D,1,20,10.3735,0.0439999999999996
1102,PL0016,pdz.1,sh3.1,12,D11,11,D,2,20,12.328,0.0560000000000001
1103,PL0016,pdz.1,sh3.1,12,D12,12,D,3,20,10.19,0.032
1104,PL0016,sh3.1,pdz.2,12,E1,1,E,1,0,3.667,0.004
1105,PL0016,sh3.1,pdz.2,12,E2,2,E,2,0,4.3855,0.004
1106,PL0016,sh3.1,pdz.2,12,E3,3,E,3,0,3.8865,0.004
1107,PL0016,sh3.1,pdz.2,12,E4,4,E,1,5,3.4225,0.004
1108,PL0016,sh3.1,pdz.2,12,E5,5,E,2,5,4.5985,0.004
1109,PL0016,sh3.1,pdz.2,12,E6,6,E,3,5,5.632,0.004
1110,PL0016,sh3.1,pdz.2,12,E7,7,E,1,10,3.1905,0.004
1111,PL0016,sh3.1,pdz.2,12,E8,8,E,2,10,4.9045,0.004
1112,PL0016,sh3.1,pdz.2,12,E9,9,E,3,10,5.349,0.004
1113,PL0016,sh3.1,pdz.2,12,E10,10,E,1,20,3.13,0.004
1114,PL0016,sh3.1,pdz.2,12,E11,11,E,2,20,3.71,0.004
1115,PL0016,sh3.1,pdz.2,12,E12,12,E,3,20,5.9275,0.004
1116,PL0016,sh3.2,pdz.2,12,F1,1,F,1,0,3.2275,0.004
1117,PL0016,sh3.2,pdz.2,12,F2,2,F,2,0,4.6355,0.004
1118,PL0016,sh3.2,pdz.2,12,F3,3,F,3,0,4.7705,0.004
1119,PL0016,sh3.2,pdz.2,12,F4,4,F,1,5,3.4355,0.004
1120,PL0016,sh3.2,pdz.2,12,F5,5,F,2,5,4.488,0.004
1121,PL0016,sh3.2,pdz.2,12,F6,6,F,3,5,5.7755,0.004
1122,PL0016,sh3.2,pdz.2,12,F7,7,F,1,10,3.639,0.004
1123,PL0016,sh3.2,pdz.2,12,F8,8,F,2,10,5.4585,0.004
1124,PL0016,sh3.2,pdz.2,12,F9,9,F,3,10,5.2935,0.004
1125,PL0016,sh3.2,pdz.2,12,F10,10,F,1,20,2.853,0.004
1126,PL0016,sh3.2,pdz.2,12,F11,11,F,2,20,3.8275,0.004
1127,PL0016,sh3.2,pdz.2,12,F12,12,F,3,20,5.9355,0.004
1128,PL0016,sh3.3,pdz.2,12,G1,1,G,1,0,5.707,0.004
1129,PL0016,sh3.3,pdz.2,12,G2,2,G,2,0,5.0315,0.004
1130,PL0016,sh3.3,pdz.2,12,G3,3,G,3,0,5.864,0.00800000000000001
1131,PL0016,sh3.3,pdz.2,12,G4,4,G,1,5,4.9,0.004
1132,PL0016,sh3.3,pdz.2,12,G5,5,G,2,5,4.7245,0.004
1133,PL0016,sh3.3,pdz.2,12,G6,6,G,3,5,6.581,0.004
1134,PL0016,sh3.3,pdz.2,12,G7,7,G,1,10,4.5025,0.004
1135,PL0016,sh3.3,pdz.2,12,G8,8,G,2,10,4.4055,0.004
1136,PL0016,sh3.3,pdz.2,12,G9,9,G,3,10,5.7725,0.004
1137,PL0016,sh3.3,pdz.2,12,G10,10,G,1,20,3.738,0.004
1138,PL0016,sh3.3,pdz.2,12,G11,11,G,2,20,3.098,0.004
1139,PL0016,sh3.3,pdz.2,12,G12,12,G,3,20,6.0745,0.004
1140,PL0016,pdz.3,sh3.2,12,H1,1,H,1,0,3.62,0.004
1141,PL0016,pdz.3,sh3.2,12,H2,2,H,2,0,5.8565,0.004
1142,PL0016,pdz.3,sh3.2,12,H3,3,H,3,0,5.7585,0.004
1143,PL0016,pdz.3,sh3.2,12,H4,4,H,1,5,4.5705,0.004
1144,PL0016,pdz.3,sh3.2,12,H5,5,H,2,5,5.0625,0.004
1145,PL0016,pdz.3,sh3.2,12,H6,6,H,3,5,6.1485,0.004
1146,PL0016,pdz.3,sh3.2,12,H7,7,H,1,10,3.471,0.004
1147,PL0016,pdz.3,sh3.2,12,H8,8,H,2,10,5.616,0.004
1148,PL0016,pdz.3,sh3.2,12,H9,9,H,3,10,5.621,0.004
1149,PL0016,pdz.3,sh3.2,12,H10,10,H,1,20,3.7535,0.004
1150,PL0016,pdz.3,sh3.2,12,H11,11,H,2,20,3.2745,0.004
1151,PL0016,pdz.3,sh3.2,12,H12,12,H,3,20,4.9315,0.004
1152,PL0016,sh3.1,sh3.1,13,A1,1,A,1,0,8.4695,0.00800000000000001
1153,PL0016,sh3.1,sh3.1,13,A2,2,A,2,0,8.4955,0.004
1154,PL0016,sh3.1,sh3.1,13,A3,3,A,3,0,7.5105,0.00800000000000001
1155,PL0016,sh3.1,sh3.1,13,A4,4,A,1,5,7.8735,0.00800000000000001
1156,PL0016,sh3.1,sh3.1,13,A5,5,A,2,5,8.162,0.00800000000000001
1157,PL0016,sh3.1,sh3.1,13,A6,6,A,3,5,8.9235,0.00800000000000001
1158,PL0016,sh3.1,sh3.1,13,A7,7,A,1,10,9.1785,0.012
1159,PL0016,sh3.1,sh3.1,13,A8,8,A,2,10,8.2705,0.00800000000000001
1160,PL0016,sh3.1,sh3.1,13,A9,9,A,3,10,7.2415,0.012
1161,PL0016,sh3.1,sh3.1,13,A10,10,A,1,20,8.593,0.016
1162,PL0016,sh3.1,sh3.1,13,A11,11,A,2,20,5.7405,0.00800000000000001
1163,PL0016,sh3.1,sh3.1,13,A12,12,A,3,20,7.454,0.012
1164,PL0016,sh3.1,sh3.2,13,B1,1,B,1,0,6.093,0.004
1165,PL0016,sh3.1,sh3.2,13,B2,2,B,2,0,8.088,0.004
1166,PL0016,sh3.1,sh3.2,13,B3,3,B,3,0,5.375,0.004
1167,PL0016,sh3.1,sh3.2,13,B4,4,B,1,5,5.019,0.004
1168,PL0016,sh3.1,sh3.2,13,B5,5,B,2,5,7.246,0.00800000000000001
1169,PL0016,sh3.1,sh3.2,13,B6,6,B,3,5,5.422,0.004
1170,PL0016,sh3.1,sh3.2,13,B7,7,B,1,10,4.2935,0.004
1171,PL0016,sh3.1,sh3.2,13,B8,8,B,2,10,6.906,0.00800000000000001
1172,PL0016,sh3.1,sh3.2,13,B9,9,B,3,10,4.5175,0.004
1173,PL0016,sh3.1,sh3.2,13,B10,10,B,1,20,3.236,0.004
1174,PL0016,sh3.1,sh3.2,13,B11,11,B,2,20,4.748,0.00800000000000001
1175,PL0016,sh3.1,sh3.2,13,B12,12,B,3,20,5.276,0.00800000000000001
1176,PL0016,sh3.2,sh3.1,13,C1,1,C,1,0,7.5225,0.00800000000000001
1177,PL0016,sh3.2,sh3.1,13,C2,2,C,2,0,7.3355,0.00800000000000001
1178,PL0016,sh3.2,sh3.1,13,C3,3,C,3,0,4.669,0.004
1179,PL0016,sh3.2,sh3.1,13,C4,4,C,1,5,5.9865,0.00800000000000001
1180,PL0016,sh3.2,sh3.1,13,C5,5,C,2,5,7.0345,0.00800000000000001
1181,PL0016,sh3.2,sh3.1,13,C6,6,C,3,5,4.674,0.004
1182,PL0016,sh3.2,sh3.1,13,C7,7,C,1,10,6.343,0.00800000000000001
1183,PL0016,sh3.2,sh3.1,13,C8,8,C,2,10,5.859,0.00800000000000001
1184,PL0016,sh3.2,sh3.1,13,C9,9,C,3,10,3.1835,0.004
1185,PL0016,sh3.2,sh3.1,13,C10,10,C,1,20,5.051,0.00800000000000001
1186,PL0016,sh3.2,sh3.1,13,C11,11,C,2,20,4.297,0.00800000000000001
1187,PL0016,sh3.2,sh3.1,13,C12,12,C,3,20,4.569,0.00800000000000001
1188,PL0016,pdz.1,pdz.1,13,D1,1,D,1,0,7.481,0.00800000000000001
1189,PL0016,pdz.1,pdz.1,13,D2,2,D,2,0,6.2245,0.004
1190,PL0016,pdz.1,pdz.1,13,D3,3,D,3,0,5.313,0.004
1191,PL0016,pdz.1,pdz.1,13,D4,4,D,1,5,5.93,0.004
1192,PL0016,pdz.1,pdz.1,13,D5,5,D,2,5,6.06,0.004
1193,PL0016,pdz.1,pdz.1,13,D6,6,D,3,5,4.6875,0.004
1194,PL0016,pdz.1,pdz.1,13,D7,7,D,1,10,6.3025,0.00800000000000001
1195,PL0016,pdz.1,pdz.1,13,D8,8,D,2,10,4.7235,0.004
1196,PL0016,pdz.1,pdz.1,13,D9,9,D,3,10,3.44,0.004
1197,PL0016,pdz.1,pdz.1,13,D10,10,D,1,20,3.9885,0.00800000000000001
1198,PL0016,pdz.1,pdz.1,13,D11,11,D,2,20,3.7415,0.004
1199,PL0016,pdz.1,pdz.1,13,D12,12,D,3,20,4.4605,0.004
1200,PL0016,pdz.1,pdz.3,13,E1,1,E,1,0,6.416,0.004
1201,PL0016,pdz.1,pdz.3,13,E2,2,E,2,0,5.477,0.004
1202,PL0016,pdz.1,pdz.3,13,E3,3,E,3,0,5.9765,0.00800000000000001
1203,PL0016,pdz.1,pdz.3,13,E4,4,E,1,5,4.947,0.004
1204,PL0016,pdz.1,pdz.3,13,E5,5,E,2,5,5.83,0.004
1205,PL0016,pdz.1,pdz.3,13,E6,6,E,3,5,5.991,0.004
1206,PL0016,pdz.1,pdz.3,13,E7,7,E,1,10,5.768,0.00800000000000001
1207,PL0016,pdz.1,pdz.3,13,E8,8,E,2,10,4.733,0.004
1208,PL0016,pdz.1,pdz.3,13,E9,9,E,3,10,5.215,0.00800000000000001
1209,PL0016,pdz.1,pdz.3,13,E10,10,E,1,20,5.1035,0.004
1210,PL0016,pdz.1,pdz.3,13,E11,11,E,2,20,3.088,0.004
1211,PL0016,pdz.1,pdz.3,13,E12,12,E,3,20,5.3605,0.00800000000000001
1212,PL0016,pdz.3,pdz.3,13,F1,1,F,1,0,9.3105,0.012
1213,PL0016,pdz.3,pdz.3,13,F2,2,F,2,0,8.8085,0.02
1214,PL0016,pdz.3,pdz.3,13,F3,3,F,3,0,8.941,0.02
1215,PL0016,pdz.3,pdz.3,13,F4,4,F,1,5,8.369,0.016
1216,PL0016,pdz.3,pdz.3,13,F5,5,F,2,5,8.2035,0.016
1217,PL0016,pdz.3,pdz.3,13,F6,6,F,3,5,8.457,0.024
1218,PL0016,pdz.3,pdz.3,13,F7,7,F,1,10,7.786,0.016
1219,PL0016,pdz.3,pdz.3,13,F8,8,F,2,10,7.182,0.016
1220,PL0016,pdz.3,pdz.3,13,F9,9,F,3,10,6.7625,0.02
1221,PL0016,pdz.3,pdz.3,13,F10,10,F,1,20,7.3135,0.016
1222,PL0016,pdz.3,pdz.3,13,F11,11,F,2,20,5.319,0.016
1223,PL0016,pdz.3,pdz.3,13,F12,12,F,3,20,8.2525,0.024
1224,PL0016,pdz.1,sh3.2,13,G1,1,G,1,0,7.407,0.004
1225,PL0016,pdz.1,sh3.2,13,G2,2,G,2,0,4.559,0.004
1226,PL0016,pdz.1,sh3.2,13,G3,3,G,3,0,6.1585,0.004
1227,PL0016,pdz.1,sh3.2,13,G4,4,G,1,5,5.3475,0.004
1228,PL0016,pdz.1,sh3.2,13,G5,5,G,2,5,4.103,0.004
1229,PL0016,pdz.1,sh3.2,13,G6,6,G,3,5,5.323,0.004
1230,PL0016,pdz.1,sh3.2,13,G7,7,G,1,10,6.009,0.004
1231,PL0016,pdz.1,sh3.2,13,G8,8,G,2,10,3.0275,0.004
1232,PL0016,pdz.1,sh3.2,13,G9,9,G,3,10,4.271,0.004
1233,PL0016,pdz.1,sh3.2,13,G10,10,G,1,20,4.677,0.004
1234,PL0016,pdz.1,sh3.2,13,G11,11,G,2,20,2.092,0.004
1235,PL0016,pdz.1,sh3.2,13,G12,12,G,3,20,5.1205,0.004
1236,PL0016,sh3.2,pdz.1,13,H1,1,H,1,0,9.198,0.00800000000000001
1237,PL0016,sh3.2,pdz.1,13,H2,2,H,2,0,8.298,0.012
1238,PL0016,sh3.2,pdz.1,13,H3,3,H,3,0,7.499,0.00800000000000001
1239,PL0016,sh3.2,pdz.1,13,H4,4,H,1,5,8.181,0.012
1240,PL0016,sh3.2,pdz.1,13,H5,5,H,2,5,8.511,0.012
1241,PL0016,sh3.2,pdz.1,13,H6,6,H,3,5,6.7145,0.00800000000000001
1242,PL0016,sh3.2,pdz.1,13,H7,7,H,1,10,8.868,0.012
1243,PL0016,sh3.2,pdz.1,13,H8,8,H,2,10,7.454,0.00800000000000001
1244,PL0016,sh3.2,pdz.1,13,H9,9,H,3,10,6.506,0.00800000000000001
1245,PL0016,sh3.2,pdz.1,13,H10,10,H,1,20,7.6045,0.012
1246,PL0016,sh3.2,pdz.1,13,H11,11,H,2,20,7.911,0.0199999999999998
1247,PL0016,sh3.2,pdz.1,13,H12,12,H,3,20,5.986,0.00800000000000001
1248,PL0016,empty,empty,14,A1,1,A,1,0,6.689,0.004
1249,PL0016,empty,empty,14,A2,2,A,2,0,7.1765,0.004
1250,PL0016,empty,empty,14,A3,3,A,3,0,7.19,0.004
1251,PL0016,empty,empty,14,A4,4,A,1,5,6.751,0.004
1252,PL0016,empty,empty,14,A5,5,A,2,5,6.906,0.00800000000000001
1253,PL0016,empty,empty,14,A6,6,A,3,5,7.0545,0.00800000000000001
1254,PL0016,empty,empty,14,A7,7,A,1,10,6.452,0.004
1255,PL0016,empty,empty,14,A8,8,A,2,10,5.9785,0.004
1256,PL0016,empty,empty,14,A9,9,A,3,10,6.0945,0.00800000000000001
1257,PL0016,empty,empty,14,A10,10,A,1,20,5.715,0.004
1258,PL0016,empty,empty,14,A11,11,A,2,20,6.1475,0.004
1259,PL0016,empty,empty,14,A12,12,A,3,20,5.945,0.004
1260,PL0001,sh3.1,pdz.1,14,B1,1,B,1,0,5.9845,0.004
1261,PL0001,sh3.1,pdz.1,14,B2,2,B,2,0,5.116,0.004
1262,PL0001,sh3.1,pdz.1,14,B3,3,B,3,0,4.923,0.004
1263,PL0001,sh3.1,pdz.1,14,B4,4,B,1,5,6.042,0.004
1264,PL0001,sh3.1,pdz.1,14,B5,5,B,2,5,5.045,0.004
1265,PL0001,sh3.1,pdz.1,14,B6,6,B,3,5,5.5765,0.004
1266,PL0001,sh3.1,pdz.1,14,B7,7,B,1,10,5.296,0.004
1267,PL0001,sh3.1,pdz.1,14,B8,8,B,2,10,5.3055,0.00800000000000001
1268,PL0001,sh3.1,pdz.1,14,B9,9,B,3,10,5.2425,0.004
1269,PL0001,sh3.1,pdz.1,14,B10,10,B,1,20,4.978,0.004
1270,PL0001,sh3.1,pdz.1,14,B11,11,B,2,20,4.886,0.00800000000000001
1271,PL0001,sh3.1,pdz.1,14,B12,12,B,3,20,5.257,0.004
1272,PL0001,sh3.3,pdz.3,14,C1,1,C,1,0,5.4375,0.00800000000000001
1273,PL0001,sh3.3,pdz.3,14,C2,2,C,2,0,4.105,0.004
1274,PL0001,sh3.3,pdz.3,14,C3,3,C,3,0,7.64,0.02
1275,PL0001,sh3.3,pdz.3,14,C4,4,C,1,5,5.274,0.004
1276,PL0001,sh3.3,pdz.3,14,C5,5,C,2,5,4.7135,0.004
1277,PL0001,sh3.3,pdz.3,14,C6,6,C,3,5,5.9265,0.00800000000000001
1278,PL0001,sh3.3,pdz.3,14,C7,7,C,1,10,5.262,0.00800000000000001
1279,PL0001,sh3.3,pdz.3,14,C8,8,C,2,10,4.906,0.00800000000000001
1280,PL0001,sh3.3,pdz.3,14,C9,9,C,3,10,5.947,0.00800000000000001
1281,PL0001,sh3.3,pdz.3,14,C10,10,C,1,20,5.176,0.00800000000000001
1282,PL0001,sh3.3,pdz.3,14,C11,11,C,2,20,4.6595,0.004
1283,PL0001,sh3.3,pdz.3,14,C12,12,C,3,20,6.116,0.00800000000000001
1284,PL0001,sh3.1,pdz.3,14,D1,1,D,1,0,5.819,0.00800000000000001
1285,PL0001,sh3.1,pdz.3,14,D2,2,D,2,0,5.048,0.004
1286,PL0001,sh3.1,pdz.3,14,D3,3,D,3,0,4.9355,0.004
1287,PL0001,sh3.1,pdz.3,14,D4,4,D,1,5,5.4195,0.00800000000000001
1288,PL0001,sh3.1,pdz.3,14,D5,5,D,2,5,5.025,0.00800000000000001
1289,PL0001,sh3.1,pdz.3,14,D6,6,D,3,5,5.327,0.004
1290,PL0001,sh3.1,pdz.3,14,D7,7,D,1,10,4.8075,0.004
1291,PL0001,sh3.1,pdz.3,14,D8,8,D,2,10,4.355,0.004
1292,PL0001,sh3.1,pdz.3,14,D9,9,D,3,10,5.102,0.004
1293,PL0001,sh3.1,pdz.3,14,D10,10,D,1,20,4.6725,0.004
1294,PL0001,sh3.1,pdz.3,14,D11,11,D,2,20,4.35,0.004
1295,PL0001,sh3.1,pdz.3,14,D12,12,D,3,20,5.988,0.004
1296,PL0001,sh3.3,pdz.1,14,E1,1,E,1,0,6.0275,0.004
1297,PL0001,sh3.3,pdz.1,14,E2,2,E,2,0,4.5325,0.004
1298,PL0001,sh3.3,pdz.1,14,E3,3,E,3,0,5.0375,0.004
1299,PL0001,sh3.3,pdz.1,14,E4,4,E,1,5,5.1425,0.004
1300,PL0001,sh3.3,pdz.1,14,E5,5,E,2,5,5.0565,0.004
1301,PL0001,sh3.3,pdz.1,14,E6,6,E,3,5,5.54,0.00800000000000001
1302,PL0001,sh3.3,pdz.1,14,E7,7,E,1,10,5.113,0.004
1303,PL0001,sh3.3,pdz.1,14,E8,8,E,2,10,4.7445,0.004
1304,PL0001,sh3.3,pdz.1,14,E9,9,E,3,10,4.788,0.004
1305,PL0001,sh3.3,pdz.1,14,E10,10,E,1,20,4.5815,0.004
1306,PL0001,sh3.3,pdz.1,14,E11,11,E,2,20,5.5715,0.016
1307,PL0001,sh3.3,pdz.1,14,E12,12,E,3,20,5.187,0.004
1308,PL0001,pdz.3,sh3.3,14,F1,1,F,1,0,6.4055,0.004
1309,PL0001,pdz.3,sh3.3,14,F2,2,F,2,0,4.7335,0.004
1310,PL0001,pdz.3,sh3.3,14,F3,3,F,3,0,5.395,0.004
1311,PL0001,pdz.3,sh3.3,14,F4,4,F,1,5,5.7285,0.004
1312,PL0001,pdz.3,sh3.3,14,F5,5,F,2,5,5.288,0.00799999999999995
1313,PL0001,pdz.3,sh3.3,14,F6,6,F,3,5,6.0275,0.004
1314,PL0001,pdz.3,sh3.3,14,F7,7,F,1,10,5.175,0.004
1315,PL0001,pdz.3,sh3.3,14,F8,8,F,2,10,5.0815,0.004
1316,PL0001,pdz.3,sh3.3,14,F9,9,F,3,10,5.5055,0.004
1317,PL0001,pdz.3,sh3.3,14,F10,10,F,1,20,5.505,0.00800000000000001
1318,PL0001,pdz.3,sh3.3,14,F11,11,F,2,20,5.291,0.004
1319,PL0001,pdz.3,sh3.3,14,F12,12,F,3,20,4.824,0.004
1320,PL0001,pdz.1,sh3.3,14,G1,1,G,1,0,5.3015,0.004
1321,PL0001,pdz.1,sh3.3,14,G2,2,G,2,0,5.0815,0.004
1322,PL0001,pdz.1,sh3.3,14,G3,3,G,3,0,4.3635,0.004
1323,PL0001,pdz.1,sh3.3,14,G4,4,G,1,5,4.836,0.004
1324,PL0001,pdz.1,sh3.3,14,G5,5,G,2,5,4.5655,0.004
1325,PL0001,pdz.1,sh3.3,14,G6,6,G,3,5,4.8485,0.004
1326,PL0001,pdz.1,sh3.3,14,G7,7,G,1,10,4.719,0.004
1327,PL0001,pdz.1,sh3.3,14,G8,8,G,2,10,3.923,0.004
1328,PL0001,pdz.1,sh3.3,14,G9,9,G,3,10,4.8065,0.004
1329,PL0001,pdz.1,sh3.3,14,G10,10,G,1,20,3.9935,0.004
1330,PL0001,pdz.1,sh3.3,14,G11,11,G,2,20,4.6895,0.004
1331,PL0001,pdz.1,sh3.3,14,G12,12,G,3,20,4.4045,0.004
1332,PL0001,pdz.3,sh3.1,14,H1,1,H,1,0,5.1585,0.004
1333,PL0001,pdz.3,sh3.1,14,H2,2,H,2,0,7.0725,0.00800000000000001
1334,PL0001,pdz.3,sh3.1,14,H3,3,H,3,0,5.3095,0.004
1335,PL0001,pdz.3,sh3.1,14,H4,4,H,1,5,6.3015,0.00800000000000001
1336,PL0001,pdz.3,sh3.1,14,H5,5,H,2,5,7.173,0.00800000000000001
1337,PL0001,pdz.3,sh3.1,14,H6,6,H,3,5,6.782,0.00800000000000001
1338,PL0001,pdz.3,sh3.1,14,H7,7,H,1,10,6.1385,0.004
